system_id,sentence
1428,升投資組合的績效表現
1428,富邦投信暌違年，即將於年後重磅登場的富邦旗艦，便是追蹤台灣旗
1428,艦動能指數，以市值前大股票為投資目標，經由流動性波動度及獲利能力篩
1428,選後，依據指標波動度優化及產業平衡，挑選出檔兼顧上漲潛力及動能延
1428,續性的個股
1428,該指數由兩大核心組成，第核心為長期配置，大型股相較中小股有更佳的流動性及穩定
1428,性，財務體質更健全，且在各領域通常有技術領先地位及市場規模優勢，因此股價的波動
1428,度相對較低，最適合做長期佈局
1428,第二核心為動能篩選，動能的本質精神就是借力使力，
1428,順著市場趨勢推力前進，因此通常動能潛力強勁的個股，他會有段上漲行情，這段行情能
1428,延續數周到數個月不等，只要能捕捉到這段行情，就能大幅提升基金表現
1428,該指數設計的核心精神，就是讓投資人不要錯過各個重要產業中的大型強勢股
1428,以
1428,年為例，台灣旗艦動能指數即使未持有台積電，依然創造了的總報酬，
1428,而台股大盤扣除台積電後的總報酬僅，差距高達，也印證動能因子在牛市
1428,時選股的重要性
1428,對於滿手台積電相關持股或高含積的投資人來說，投資組合再加
1428,上，可說是如虎添翼
1428,心得/評論
1428,投資人變聰明了
1428,知道高股息跌不停
1428,垃圾中的霸主還是垃圾
1428,反而市值型
1428,去年報酬率接近
1428,在年讓投資人享受甜美的果實
1428,相信買真正市值型和正二享受股市報酬的投資人會越來越多
1429,原文標題
1429,美科技股早盤持續遭拋售輝達台積挫逾
1429,原文連結
1429,//////
1429,發布時間
1429,記者署名
1429,易起宇
1429,原文內容
1429,由於先前引領大盤漲勢的重要科技股持續遭到投資人拋售，美股日早盤下跌，道瓊工業指
1429,數下跌點，或
1429,標普指數下跌
1429,那斯達克綜合指數跌幅更是達到
1429,費城
1429,半導體指數跌
1429,輝達和台積電分別跌幅都超過
1429,美國上周五日公布的就業報告優於市場預期，引發了市場投資人對美國聯準會
1429,是否會進步降息的質疑，並導致美國公債殖利率上升和股市下跌
1429,美國年期公債殖利
1429,率日度觸及年月來高點的，導致了科技股等成長股持續遭到拋售
1429,投資人期待本周將公布的新季企業財報季開跑，能穩定市場
1429,包括花旗高盛和摩根大通
1429,在內等大銀行，將在日發布去年第季財報，摩根士丹利和美國銀行則將在日發表
1429,本周的重要美國經濟數據包括日發布的月生產者物價指數，以及日的月消
1429,費者物價指數
1429,心得/評論
1429,兩個最重要科技股火車頭
1429,台積電和輝達繼續被下跌
1429,是單純獲利了結，跟之前樣只是虛驚場
1429,還是華爾街真的有得到什麼內褲線呢
1430,台灣最具代表的市值型
1430,今天跌了長長的根
1430,好啦應該是昨天
1430,要抱好喔
1430,///
1430,有幾個點來討論
1430,主動投資
1430,長線交易
1430,高股息
1430,首先周冠男教授並沒有反對主動投資
1430,來看周教授開的課程
1430,///
1430,財務管理
1430,授課老師周冠男
1430,先修科目
1430,經濟學全學年修習且及格及初級會計學單學期修習且及格及
1430,初級會計學二單學期修習且及格
1430,他自己都說了現役諸多基金經理人都是他的學生
1430,上述課程不正是基金經理人所要修練的基本功
1430,怎會反對主動投資
1430,他真正反對的是無腦的主動投資
1430,股市沒啥亂拳打死老師傅這檔事啦有也是偶然
1430,所以專業課程是為了未來的基金操盤手所上
1430,但書是寫給沒有任何主動投資技能的小白所看
1430,兩者不衝突
1430,巴菲特也是鼓勵大眾如果沒有任何主動投資技能買的就好
1430,再來是討論長線交易
1430,先問個問題獲利速度最快的應該是當沖對吧
1430,問題來了
1430,要培養長期下來大賺小賠的當沖技能你認為需要花多少時間
1430,交易獲利所需時間場下訓練時間場上交易時間
1430,短線交易場下訓練時間就長
1430,很多人都忽略了場下訓練所需要的時間只看到場上分鐘沒看到場下十年功
1430,大家都想夜致富但你要花多少時間才有這能耐
1430,巨人傑是每天都在市場交易加研究十七小時以上，並且持續十年
1430,最瘋狂的時候，天只睡小時，視網膜還因此破洞，現在仍有飛蚊症
1430,這應該沒幾個人能辦到
1430,長線交易放十年獲利你嫌太久
1430,玩短線交易輩子都賺不了錢如果你在場下沒花時間磨練工夫的話
1430,十年跟輩子到底哪個久
1430,周教授之前也提過巨人傑他認為對散戶來講這門檻太高
1430,巧合的是巨人傑是政大統計研究所畢業不知道有沒上過周教授的課就是了
1430,接著是高股息也就是你原文提到那個什麼小車
1430,之前股版就有關於她文章了
1430,裡面幾個關鍵字
1430,因為繼承父親股票開啟股二代身分
1430,不敗教主陳重銘即是她的投資啟蒙導師
1430,所以可以知道為啥底下推文評價不太好
1430,還是很巧合政大中文所畢業但肯定沒上過周教授的課
1430,她的門派就是這十年來的顯學主動投資高股息個股然後存股領股利
1430,她那篇文章有幾個點可以討論
1430,核心持股雖然整體含息的年化報酬率比不上，但相對抗跌性也較佳
1430,我不知道她核心持股是啥姑且用跟
1430,分別就年與年這兩個空頭年比較
1430,///
1430,這算抗跌性較佳
1430,開始便全部持有所謂績效較佳的，試想他能成功心無波瀾地持有年以上
1430,的機率有多少呢
1430,嗯
1430,我是不是誤會了什麼
1430,指數化投資強調的是長期時間單位是年
1430,難道存股的時間單位是以天為單位
1430,不是嘛也是要長期以年為單位
1430,既然這兩個門派都是長線交易
1430,為何無法心無波瀾地持有年以上但高股息存股可以
1430,前面的圖不是說明了空頭年的抗跌能力並未輾壓
1430,該承擔的下跌也逃不掉
1430,為啥講的好像在持有過程中驚滔駭浪高股息存股過程中就是風平浪靜
1430,核心持股每年穩定的股利政策，讓投資人即便在熊市也能領到股利，
1430,取得正向激勵
1430,活潑的股價在牛市自然大展身手，旦步入熊市，
1430,只能任憑所有資產套牢在股市，領著不到的股利，
1430,看著帳面上龐大的未實現損失，等待下個不知何時能來的柳暗花明
1430,要取得激勵不論牛市熊市藥局都有賣啊
1430,哪需要買核心持股
1430,用激勵痠痛好利利侯昌明不是有廣告
1430,啊抱歉
1430,那是肌立
1430,這段我覺得很神奇既然這位小車
1430,知道填息的概念就應該知道
1430,所謂的股利
1430,有填息你額外賺的
1430,沒填息左手換右手
1430,當然以財報角度這樣講不太嚴謹但大致上就是這概念
1430,熊市理論上就不太會填息那股利就是左手換右手對吧
1430,因此熊市中的股利不是安慰獎不會讓你少賠點
1430,絕對不是
1430,摔了跤好痛喔不過至少還有撿到支棒棒糖開心^^
1430,而是
1430,摔了跤不過至少還有撿到支棒棒糖
1430,對了
1430,那棒棒糖是從你口袋掉出來的元買的
1430,何來正向激勵
1430,假設股利好了但你股價也是會掉不然線型怎會有缺口
1430,而假設只領著的股利但股價也只掉
1430,個是
1430,個是
1430,我看不出差異在哪怎會用這點來抨擊
1430,至於什麼在熊市只能等解套那所謂的高股息難道就不用等
1430,另外投資人喜愛高股息的兩個原因
1430,現金流
1430,複利效應
1430,市值型都可以辦到啊
1430,第點現金流你自己賣掉持股不就有錢了
1430,對
1430,有人會說吃老本
1430,正確但不可怕我用刈包來說明
1430,///
1430,假設你有顆刈包你吃了顆還剩下顆
1430,但是隨著股價上漲你剩下那顆刈包都膨脹倍
1430,可以等效成
1430,顆刈包
1430,重點來了你本來是顆刈包吃了顆結果現在反倒還剩下顆
1430,故得證
1430,吃老本不可怕不會膨脹的老本才可怕
1430,也未必啦如果老本是億新台幣現金那吃老本也不可怕
1430,本來就是你的錢為啥還要特定日子除權息交易日才能領
1430,如果你此時正好就是需要筆錢但離除息還很遠你是要賣還是不賣
1430,市值型正如洪七公所言想領就領想賣就賣有什麼不好
1430,///
1430,因此如原波所說
1430,高股息每季可以領出的錢，比起市值型更有感覺
1430,別人發放你的錢會比你自己領自己的錢更有感覺
1430,我資質駑鈍誰可以翻譯下
1430,第二點複利效應
1430,對
1430,愛因斯坦曾說過，複利效應是世界第八大奇蹟
1430,但是
1430,你與其把公司發放的股利再投入回去然後還要被扣二代保費
1430,///
1430,怎不乾脆開始就讓公司把錢拿去創造更高利潤進而推升股價
1430,這不也是複利效應嗎
1430,還不用被扣二代保費
1430,///
1430,波克夏有在發放股息
1430,所以巴菲特說了
1430,假如某公司賺了美元，再把這美元投資進去
1430,可以創造出美元的獲利，那就不應配息
1430,最具代表公司當然是台積電
1430,台積電肯定稱不上什麼高殖利率的公司
1430,但外資法人會更關注資本支出
1430,藉以評估未來成長動能不正是如此
1430,如果已經是高股息存股好手有十年以上經驗
1430,懂得尋找那種
1430,便宜指價值價格
1430,高股息
1430,幾乎年年填息
1430,沒漲停過但股價長年都在上漲
1430,的冷門股熱門股幾乎不會同時具備這些優點
1430,股利與股價雙賺
1430,在資訊匱乏情況下懂得自己挖資訊估值分析未來前景
1430,績效比市面上的高股息還好
1430,這種完全體當然不需要離開擅長領域硬切到市值型
1430,繼續悶聲發大財惦惦吃三碗公就好
1430,但原波很明顯不是
1430,而綜合以上所述高股息能給的市值型都能給
1430,空頭年市值型帶來的傷害高股息也不會手軟
1430,最重要的市值型的股價成長動能高股息未必能達成
1430,坦白講我想不出股市小白從高股息入手的理由
1430,最後文中所提到的三位政大人
1430,很巧都有出書
1430,我的評語都是強烈建議
1430,周冠男教授
1430,強烈建議股市小白想買本國內書籍當入門書就是這本了
1430,巨人傑
1430,強烈建議就因為不可能達成那樣境界所以才要靠此書窺神的領域究竟長怎樣
1430,小車
1430,強烈建議把書錢拿去買刈包跟肌立痠痛好利利
1431,標的台化
1431,例台積電
1431,分類多
1431,請選擇並刪除無關分類
1431,分析/正文
1431,_
1431,之前有提醒跌破塊果斷停損台化
1431,現在事後看
1431,少吃了根跌停價差
1431,有時候彈性停損是好事版友要好好學習移動式調整成本
1431,現在看到台塑爆量攻擊
1431,反觀同為四寶台化還沒大漲
1431,於是今天出手台化初
1431,///
1431,最壞的時間國人都知道了
1431,現在買基本上贏這十年存股四寶的那些人
1431,他們都浪費十年了
1431,我們抄底這價位合情合理
1431,四寶知道不可能在跌多深腰斬情況
1431,技術面告訴你要反攻了
1431,營收那些就不用看啦
1431,進退場機制初進場
1431,不再停損了最壞的情況進場
1431,預計之後復甦領股息
1431,耐心等回歸軌道上停利
1431,非長期投資者，必須有停損機制
1431,討論心得類免填
1431,去阿
1431,不認同別買台塑都爆量了同族群台化不噴怎可能
1431,怎麼啦上去了
1431,賺錢了欸嘻嘻尬爆空單
1431,技術分析有很多派請問你放空了嗎
1431,技術分析仔
1431,鄰近烏日正在膨脹
1431,快來抄底台化台塑都噴出了台化才漲這樣不對勁
1431,多餘的
1431,量力而為
1431,可以避孕藥要嗎
1432,發標的文未充實內文，
1432,多空理由不充實
1432,者，板規或處份
1432,進退場機制若非長期投資，請
1432,輸入停損價
1432,，否則依板規處份
1432,請依格式輸入內容，未依格式者板規砍文處份
1432,標題請使用以下格式股號市場碼股名分類市場碼
1432,標的台積電長期不停損多
1432,標的特斯拉馬斯克火星多
1432,按
1432,可刪除
1432,以上內容
1432,標的新亞建設
1432,分類多
1432,請選擇並刪除無關分類
1432,分析/正文
1432,近半年籌碼
1432,///
1432,目前多家大戶持續買入
1432,///
1432,大戶持股
1432,///
1432,部分工地完工月營收創新高
1432,///
1432,預計有個案件能完工
1432,///
1432,現階段部分工程進度
1432,///
1432,///
1432,年有機會突破元
1432,若接下來的營收能夠保持水準
1432,將有機會在之上
1432,對比其他營建股股價現在真的不貴
1432,預期接案也不會太差
1432,期待能夠有爆炸性的成長
1432,///
1432,進退場機制以上停利，停損
1432,非長期投資者，必須有停損機制
1432,討論心得類免填
1433,原文標題
1433,輝達伺服器面臨過熱故障問題微軟等四大廠傳砍訂單
1433,原文連結
1433,////
1433,發布時間
1433,記者署名
1433,記者高兆麟綜合報導
1433,原文內容
1433,據外媒報導，由於未能解決過熱和架構缺陷問題，的伺服器
1433,正面臨供應鏈瓶頸，更傳出微軟亞馬遜谷歌和等主流客戶砍單
1433,報導指出，伺服器首批大批量出貨出現過熱和故障問題，關鍵問題在於
1433,晶片連接方式
1433,這個問題最終困擾了微軟亞馬遜谷歌和等主流客戶，這就是
1433,為什麼報告稱企業已經削減了訂單，據說這些企業的訂單價值超過億美元
1433,對於及其人工智慧業務來說，這種情況確實令人擔憂，因為此類產品的供應鏈問題
1433,可能會對公司的財務造成毀滅性打擊
1433,雖然還不清楚具體的問題所在，但先前有消息指出
1433,問題出在台積電的先進封裝技術上晶片連接問題
1433,之前確實表示他們已
1433,經更換了台積電生產的解決方案，但這並沒有解決問題
1433,目前還不清楚的設計缺陷會對的營收數字產生多大影響，但考慮到
1433,該公司無法解決這些問題，的成功或失敗可能就在這裡
1433,心得/評論
1433,下過熱下架構缺陷
1433,現在傳出客戶紛紛開始砍單
1433,有消息指出問題出在台積電的先進封裝技術上晶片連接問題
1433,老黃還有丸子了嗎
1434,標的台塑
1434,例台積電
1434,分類多
1434,請選擇並刪除無關分類
1434,分析/正文今天台塑技術面扭轉出來
1434,何謂扭轉
1434,出現近期放大量
1434,還能是往上收的棒型態
1434,///
1434,今天出手買入台塑
1434,///
1434,十年線進場
1434,堆工廠都使用台塑的產品
1434,好好看這就是壟斷市場
1434,不要認為四寶會倒
1434,看看謝金河出來臭四寶
1434,就知道四寶底部到了
1434,我們的人全面進場四寶多單
1434,準備戰封神
1434,進退場機制市價買不停損長期投資耐心等待景氣回升停利塊上
1434,非長期投資者，必須有停損機制
1434,討論心得類免填
1434,今天成交量放大到近期大量甚至往上攻是值得留意的
1434,確實不會輸板上堆人買塊在那吹
1434,目前底部用力買怎麼輸
1434,四寶被人當狗打我就要挺
1434,不也沒違規阿
1434,哈哈客氣了
1434,有說台塑抄底
1434,窮鬼竟是我自己
1434,大哥放量出貨收下去才是出貨
1434,放量往上收不叫出貨
1434,現在腰斬不到
1434,到底多少害人的叫人別投資這種
1434,放著等景氣復甦也好安全
1434,你可以發文阿起分享哈哈
1434,好啊到時候等你發文起吹
1434,我們的人現在拼命吃籌碼等你喔
1434,我們的人準備來救你不要怕小老弟
1434,急
1434,台塑我們的人出手了跟上阿小夥伴們
1434,請參與聖戰
1434,你可以發文放空有自信點
1434,幫
1434,是不是阿
1434,你可以發文吹你的愛股
1434,不會
1434,你看陽明長榮去年底有漲嗎
1434,贏了硬了
1434,舒服
1434,哪裡追高幾十年線位階不敢買嗎
1434,自然問題是不可能倒
1435,原文標題
1435,台積電亞利桑那州廠傳最快本季啟動商用量產蘋果晶片
1435,原文連結
1435,//////
1435,發布時間
1435,記者署名編譯簡國帆綜合外電
1435,原文內容
1435,日本媒體報導，
1435,蘋果公司驗證台積電亞利桑那州晶圓廠首批美國製造先進
1435,處理器晶片的作業，已進入最後階段，在完成品保程序後，最快本季將啟動首批商用量產
1435,晶片
1435,台積電的亞利桑那州晶圓廠
1435,以奈米製程節點為先進晶片生產的標竿
1435,，已完成自家的品
1435,質測試，確保這些晶片準備好進行量產
1435,蘋果正在進行全面測試，以驗證台積電美國廠生產晶片的效能與台南廠的產品致
1435,最
1435,後驗證完成後，
1435,將花三個月時間啟動首批晶片的商用量產，若成功，將象徵美國打造本土
1435,晶片生產的重大勝利
1435,台積電原本計劃年開始量產，但因缺工供應鏈不完整成本較高且許可申請比預
1435,期還久等因素延後
1435,輝達和超微也正在台積電亞的利桑那州晶圓廠，進行些晶圓測試
1435,生產，在美國生產的處理器晶片仍將須送回台灣進行封裝，直到台積電的美國合作夥伴
1435,完成封裝設施
1435,心得/評論
1435,/川寶登基，重返榮耀
1435,台積電用美國量產，幫川寶祝賀
1435,讓美國製造再次偉大
1435,這樣營收跟可以增加多少
1436,原文標題輝達台灣總部落腳何處
1436,竹縣長楊文科招手稱土地已準備好了
1436,原文連結
1436,//////
1436,發布時間//
1436,記者署名聯合報記者巫鴻瑋郭政芬新竹即時報導
1436,原文內容
1436,輝達執行長黃仁勳在美國消費電子展上釋出可能來台灣設立總部的消
1436,息，令各縣市積極爭取，不過新竹縣長楊文科稍早證實，新竹早就與輝達接洽，且是經由
1436,國立頂大校長牽線聯繫上黃仁勳，新竹縣更早就準備好土地，隨時歡迎黃仁勳回台視察未
1436,來輝達台灣新竹總部預定地
1436,新竹是首選楊文科表示，輝達考慮赴台設廠，而新竹是半導體重鎮，也是重鎮，且
1436,新竹在領域應用最發達，行政院國發會更已經在竹北設立，且新竹無論
1436,是用水或用電都最充足，輝達若在新竹設電算中心最適合，加上新竹有充沛的高階科技人
1436,才，以及研究機構，如工研院，以及清大交大等頂尖大學，因此竭誠歡迎輝達到新竹設
1436,台灣總部
1436,楊文科透露，早在半年多前，就曾由國立頂大的校長居中牽線，與輝達黃仁勳取得聯繫
1436,，新竹縣已經準備好提供給輝達設立總部的土地，不過現階段還等輝達確定點頭，新竹隨
1436,時能積極配合動起來，尤其歡迎黃仁勳返台到新竹勘察，了解新竹的地理區位優勢
1436,據了解，去年月輝達曾因有意在台設置人工智慧超級電腦中心而找上新竹縣政府，並
1436,透露想在新竹設廠的意願，當時新竹縣府產發處也積極回應，表達願意積極配合合作，由
1436,新竹縣提供用地，讓輝達來台能夠就近與位於新竹的台積電配合發展產業
1436,目前新竹縣除了有位於寶山鄉的台積電全球研發中心，還有興
1436,建當中的奈米晶圓廠，以及位於竹北市的智慧園區，已進駐緯創資通智邦科技義
1436,隆電子及普生公司等家大廠，還有位於竹北高鐵新竹站前正在興建中的聯發科新竹高鐵
1436,辦公大樓，同時位於竹東鎮的科三園區計畫也已納入桃竹苗大矽谷計畫中
1436,楊文科表示，他出身科學園區，對於科技產業發展最熟悉，無論黃仁勳是否最終會選擇新
1436,竹，都歡迎黃仁勳到新竹作客，新竹不僅有先進科技企業及完整產業鏈，更有代表台灣本
1436,土的客家文化，若黃仁勳來，絕對會端出道地新竹客家料理，先用台灣味擄獲黃仁勳的胃
1436,心得/評論
1436,除了大眾交通工具跟交通要大幅改善
1436,大新竹地區產業聚落特性都會比其他縣市好
1437,台股
1437,▲億
1437,台指
1437,"▲,口"
1437,櫃買指
1437,▲億
1437,台指期自營商
1437,投信
1437,外資
1437,台指選自營商
1437,","
1437,投信外資
1437,小台指期自營商
1437,投信外資
1437,","
1437,漲停家數
1437,來億永道鴻華先進創東哥遊艇新建
1437,日成
1437,跌停家數
1437,漲停家數
1437,跌停家數
1437,成交量排行
1437,達邁泰金寶元大滬深正
1437,鴻海
1437,成交值排行
1437,台積電鴻海
1437,聯發科世芯
1437,資料來源臺灣證券交易所臺灣期貨交易所中央社
1437,放つ光光はまた空に堕ちる望むだけの熱を捧げて
1437,死に逝く星の生んだ炎が最期の夢に灼かれているよ
1437,嘆き光波にのまれ痛みの中君は目醒めて
1437,傷つけながら出来る絆が孤独を今描き始める
1437,崩れ落ちゆく過ちの果て最期の夢を見続けてるよ
1437,西川貴教ミーティア機動戰士鋼彈插曲
1438,標題上市投信買賣超排行
1438,來源
1438,網址
1438,//////
1438,內文
1438,買超排行
1438,證券代號證券名稱買超張數
1438,"凱基金,"
1438,"中信金,"
1438,"群益證,"
1438,"長榮航,"
1438,"華南金,"
1438,"玉山金,"
1438,"上海商銀,"
1438,"聯電,"
1438,"裕民,"
1438,"兆豐金,"
1438,"永豐金,"
1438,"元大金,"
1438,"第金,"
1438,"台塑,"
1438,"台泥,"
1438,"彰銀,"
1438,"國泰金,"
1438,"富邦金,"
1438,"光寶科,"
1438,"名軒,"
1438,"元大台灣,"
1438,"和碩,"
1438,"遠東新,"
1438,"英業達,"
1438,可成
1438,台新金
1438,超豐
1438,台灣虎航
1438,大成
1438,中磊
1438,正新
1438,統
1438,遠傳
1438,亞光
1438,台積電
1438,中鋼
1438,遠雄
1438,合庫金
1438,中華電
1438,台灣大
1438,日月光投控
1438,智邦
1438,慧洋
1438,長榮
1438,仁寶
1438,凱基金乙特
1438,台達電
1438,來億
1438,瑞鼎
1438,藥華藥
1438,賣超排行
1438,證券代號證券名稱賣超張數
1438,"寶成,"
1438,"遠百,"
1438,"統證,"
1438,"奇鋐,"
1438,"中租,"
1438,"台灣高鐵,"
1438,中鼎
1438,鈺齊
1438,冠軍
1438,亞泥
1438,富世達
1438,國票金
1438,神達
1438,金像電
1438,智原
1438,致茂
1438,至上
1438,鈺邦
1438,眾達
1438,達方
1438,致伸
1438,豐興
1438,京城銀
1438,訊芯
1438,台肥
1438,群益期
1438,華航
1438,文曄
1438,聯強
1438,南茂
1438,創意
1438,威健
1438,永豐實
1438,全科
1438,台光電
1438,世紀鋼
1438,佳世達
1438,松翰
1438,上品
1438,京元電子
1438,廣隆
1438,信邦
1438,南電
1438,長華
1438,潤泰全
1438,碩天
1438,精元
1438,新巨
1438,台郡
1439,原文標題
1439,美國新禁令級管制晶片劍指中國台灣豁免
1439,原文連結
1439,/////
1439,發布時間
1439,記者署名
1439,東森新聞
1439,原文內容
1439,美國總統拜登卸任倒數，但在美東時間號再度頒布全新晶片出口禁令，將全球分為
1439,類進行限制，藉此封鎖中國的發展
1439,而值得注意的是，台灣被分類在不受限國家中，也
1439,就是豁免在規定之外
1439,這項新政策也立刻引來中國商務部回應，指控拜登政府嚴重違反國
1439,際經貿規則
1439,任內最後場，針對外交關係的演講，美國總統拜登在美東時間號大談如何對抗中國，
1439,同時間再祭出新禁令，收緊對中國的晶片出口
1439,美國商務部長雷蒙多在某些特殊情況下，當涉及國家安全時，比如晶片問題，我認為
1439,政府必須介入
1439,這次的禁令將全球國分為三類，進行晶片技術的出口管制，其中值得注意的是，台
1439,灣被分在第類，也就是豁免在禁令之外，能夠自由進出口晶片
1439,美國商務部長雷蒙多
1439,台積電是世界上，最好的晶片公司
1439,多數國家屬於第二類，必須先獲得許可購買晶片，而中國和俄羅斯，則被分在第三類，也
1439,就是受限的國家，完全禁止進出口晶片，晶片進出口新規頒布，也等同於將中國，
1439,完全排除在晶片供應鏈外，把技術和產能留在美國和盟國內
1439,美國商務部長雷蒙多中國正在補貼晶片產業，這是不公平的
1439,消息出引來中國商務部特別在晚間發表聲明，批評拜登政府濫用出口管制，已經違反國
1439,際多邊貿易規則，也阻礙了經貿往來，而其實就連自家人也不認同，晶片大廠輝達也表
1439,達擔憂
1439,引述輝達副總裁聲明比起緩和任何威脅，新的拜登規定，只會弱化美國的全球競爭力
1439,，損毀直讓美國，領先全球的創新實力
1439,拜登出手干預供應鏈，對於輝達來說無疑是打擊，尤其近期傳出，輝達的最新
1439,機架疑似有過熱問題，包括微軟亞馬遜等主要客戶，都已經減少下單，只不過
1439,拜登即將卸任，接任的川普是否會貫徹這些禁令，有待觀察
1439,心得/評論
1439,雖然美國推出新禁令級管制晶片劍指中國，台灣幸運在豁免之列
1439,代表這幾天超跌，明後天搭配老黃抵台修正行情可期
1440,原文標題期交所交易量連年破億口去年日均萬口創新高今年上看億口
1440,原文連結
1440,/////
1440,發布時間
1440,記者署名鉅亨網記者張韶雯
1440,原文內容
1440,臺灣期貨交易所今日舉行歲末記者餐會會，期交所董事長吳自心表示，年期貨
1440,"市場交易量達億,萬,口，較年成長，日均量為萬,"
1440,口，較年成長，交易量及日均量均創歷史新高，已連續年突破億
1440,口
1440,期交所總經理周建隆則表示，希望今年能突破億口
1440,"年臺灣期貨市場四大主力商品日均量依次為臺指選擇權,口小型臺指期"
1440,"貨,口股票期貨,口及臺股期貨,口"
1440,回顧年，期交所推出月推出微型臺指期貨，上市後至年底日均量已突破萬口
1440,，躍升為期交所第名商品
1440,，亦帶動臺指相關期貨商品大小微臺期日均量達萬口，
1440,較上半年成長近成
1440,月推出臺灣中型指數期貨
1440,陸續將大小台積電期貨聯
1440,電期貨元大美債年期貨及日本東證期貨納入夜盤交易，夜盤商品已達項
1440,另積極推動期貨加掛小型契約，目前已有期貨及期貨的小
1440,型契約
1440,展望年，吳自心表示，期交所將持續推動重要相關業務，主要推動週五到期臺指
1440,選擇權年將持續推動多元商品，規劃推出週五到期之臺指選擇權週契約，每週五到
1440,期結算，提供交易人除週三到期契約之外另個選擇，交易人可因應不同市況，更精準地
1440,執行交易策略
1440,此外亦積極研議具特色之國內股價類商品，持續擴展交易與避險工具選擇
1440,，滿足市場日益多元化需求，鞏固我國期貨市場競爭力
1440,在交易制度方面，將擴增夜盤商品
1440,結算制度方面將優化及擴展店頭集中結算業務協
1440,助主管機關推動新臺幣實施應集中結算，研擬各項措施以完善風險控管維護市場安
1440,全
1440,亦爭取英國及加拿大永久認可，增加外資參與，助益店頭集中結算業務穩定成
1440,長
1440,此外，吳自心強調，將強化我國期貨市場風控機制
1440,接軌國際風險控管及監理趨勢，參考
1440,國際主要結算機構做法，增加每日反向壓力測試，使財務安全防衛資源適足性評估更臻縝
1440,密周全
1440,另規劃建置結算會員保證金預警資訊，助益結算會員預為因應，強化風險控管效
1440,能
1440,資訊安全方面，強化資安監理提升資安韌性為持續提升金融機構資安防護能量，將持
1440,續輔導期貨商設置資安長或設置資安諮詢小組導入國際資安管理標準及監控機制
1440,配合
1440,主管機關金融資安行動方案政策目標，建構安全的金融服務發展環境
1440,打造多層次防禦體系透過資安技術持續降低資安風險，及擴大加密技術應用範圍，保障
1440,敏感資訊安全
1440,期交所將持續導入最新資安技術，與周邊單位共同合作提升證券期貨市場
1440,整體資安防護韌性，打造期貨安全交易環境
1440,留財引資推動動亞洲資產管理中心期交所將參考業者意見，持續研議推出多元化商品
1440,並進步了解業者利用期交所商品發行新臺幣結構型商品之意願，適時鼓勵業者運用發
1440,行新臺幣結構型商品
1440,心得/評論
1440,越來越多交易者從股票轉向使用期貨，同時個體戶的程式交易也越來越盛行
1440,相較於券商手續費砍到血流成河，期貨商相對好上不少
1440,同時期交所也還在想辦法開新的賭場，整體而言應該是長線利多
1440,不過居然在台股能玩到日本東證的夜盤，我還真沒發現
1441,原文標題台積電美國廠從跌跌撞撞到上軌道美國退伍軍人扮要角
1441,原文連結
1441,///
1441,發布時間經濟日報編譯簡國帆綜合外電
1441,記者署名經濟日報編譯簡國帆綜合外電
1441,原文內容
1441,台積電的亞利桑那州晶圓廠年動工以來，幾經爭議與延宕，運作漸上軌道，日本媒體指
1441,出，在整個過程中，美國退伍軍人扮演關鍵角色
1441,台積電亞利桑那州晶圓廠的學習曲線比預期還長，年月宣布建廠計畫，年月開工
1441,，年月舉行移機典禮，今年開始為美國客戶生產先進的奈米晶片，期間歷經缺工
1441,工會抗議勞資爭端等挑戰
1441,台積電原本計劃年開始量產，但因缺工供應鏈不完整
1441,成本較高且許可申請比預期還久等因素而延後
1441,如今，這座晶圓廠的的運作似乎順暢
1441,"該廠擁有超過,名員工，包括來自台灣的有經驗"
1441,工程師以及積極在美國校園招募的大學畢業生
1441,台積電的亞利桑那州晶圓廠年動工以來，運作漸上軌道
1441,路透
1441,台積電的亞利桑那州晶圓廠年動工以來，運作漸上軌道
1441,路透
1441,台積電也已向擔任技術人員的美國退伍軍人求助，協助處理日常營運和生產
1441,報導指出，退
1441,伍軍人在強化美國製造能力上，扮演關鍵角色，許多人都具備機械和電子工程技能，而且擁
1441,有高度的工作紀律，也能遵循運作先進晶片廠所需的標準作業程序
1441,心得/評論
1441,果然美國只有當過軍人才有辦法在裡生活
1441,量產廠，尤其是南科廠
1441,軍事化管理不是喊假的
1441,譬如
1441,個到死還要遊街示眾
1441,解決退休老兵生活問題
1441,應該是雙贏
1442,美晶片新管制禁令法人廣達鴻海影響不大，但這家組裝廠恐受衝擊
1442,工商時報方明
1442,美國拜登政府提出最新晶片出口管制方案，列出三級管制，市場認為，此措施嚴打晶
1442,片繞道銷陸，輝達年營收恐影響二成，台積電及零組件供應商
1442,年營收影響約
1442,在組裝廠方面，法人推估，此次禁令受影響程度最小的為廣達
1442,緯創，其次是鴻海，影響程度較大的為英業達技嘉
1442,華碩
1442,相關個股今日股價漲跌互見
1442,拜登在卸任前提出人工智慧擴散臨時最終規則
1442,，公眾將可在天內提出意見，業界也將有年
1442,調整時間，以符合新的安全標準
1442,美國將人工智慧晶片出口針對國分三級管制，第及包括台灣日本韓國荷蘭共
1442,國完全不受限制，名列第二級的國家可取得的總晶片算力會遭限制，而中東中國俄
1442,羅斯等敵對國家則歸入第三級，美國目前禁止對這些國家出口先進晶片
