system_id,word,ner
1495,黃仁勳,PERSON
1495,川普,PERSON
1495,農曆新年,DATE
1495,川普,PERSON
1495,拜登,PERSON
1495,台積電,ORG
1495,魏哲家,PERSON
1495,兆美元,MONEY
1495,美國,GPE
1495,中國,GPE
1495,美國,GPE
1495,川普,PERSON
1495,黃仁勳,PERSON
1495,深圳,GPE
1495,北京,GPE
1495,新年,DATE
1495,今天,DATE
1495,魏,PERSON
1495,台灣,GPE
1495,川皇,PERSON
1496,年月日,DATE
1496,臺灣證券交易所證券櫃檯買賣中心公司,ORG
1496,年月日,DATE
1496,前日,DATE
1496,今日,DATE
1496,金額仟元,MONEY
1496,元大,ORG
1496,台灣,GPE
1496,台積電,ORG
1496,鴻海,ORG
1496,亞光,ORG
1496,大同,GPE
1496,台化,ORG
1496,南亞,LOC
1496,台塑,ORG
1496,彬台,PERSON
1497,百萬,CARDINAL
1497,台積電,ORG
1497,大立,ORG
1497,奇鋐,ORG
1497,聯詠,ORG
1497,華航,ORG
1497,聯電,ORG
1497,緯穎,PERSON
1497,百萬,CARDINAL
1497,弘塑,ORG
1497,聯鈞,ORG
1497,裕民,ORG
1497,智易,ORG
1497,中信金,ORG
1498,八,CARDINAL
1498,元大,ORG
1498,三商壽,PERSON
1498,彰銀,ORG
1498,國泰,ORG
1498,復華,ORG
1498,台灣,GPE
1498,元大,ORG
1498,中石化,ORG
1498,元大滬,ORG
1498,群益台灣,GPE
1498,台塑,ORG
1498,國泰台灣,GPE
1498,復華富時,ORG
1498,裕民,ORG
1498,華航,ORG
1498,廣達,ORG
1498,中信,ORG
1498,中國,GPE
1498,國泰,ORG
1498,友達,ORG
1498,凱基,ORG
1498,南亞,LOC
1498,元大,ORG
1498,台灣,NORP
1498,台積電,ORG
1498,凱基金,PERSON
1498,中信優息,ORG
1498,台泥,ORG
1498,國泰,ORG
1498,中信,ORG
1498,英濟,PERSON
1498,台新,ORG
1498,元大,ORG
1498,王道銀行,ORG
1498,遠傳,LAW
1498,新光金,ORG
1498,大華優利,ORG
1498,中鋼,ORG
1498,國泰費城半導體,ORG
1498,中信,ORG
1498,皇昌,ORG
1498,遠東,GPE
1498,中華,GPE
1498,中國,GPE
1498,日月光投控,ORG
1498,台塑化,ORG
1498,鴻海,ORG
1498,京城樂富,GPE
1498,正新,ORG
1498,新纖,ORG
1498,仁寶,ORG
1498,京元電子,ORG
1498,台燿,ORG
1498,富邦,ORG
1498,日本,GPE
1498,大華投,ORG
1498,美債,NORP
1498,緯創,ORG
1498,亞泥,ORG
1498,永豐,ORG
1498,啟碁,ORG
1498,精成科,ORG
1498,中鴻,ORG
1498,萬海,ORG
1498,元大,ORG
1498,欣興,ORG
1498,元大,ORG
1498,台積電,ORG
1498,廣達,ORG
1498,新應材,ORG
1498,今日,DATE
1499,川普,PERSON
1499,美股,NORP
1499,英特爾,ORG
1499,吳孟真,PERSON
1499,美股,NORP
1499,川普,PERSON
1499,下周,DATE
1499,費城半導體,ORG
1499,台積電,ORG
1499,輝達,ORG
1499,英,GPE
1499,美國,GPE
1499,本周,DATE
1499,華爾街,ORG
1499,道瓊,ORG
1499,去年,DATE
1499,美國,GPE
1499,首周,DATE
1499,去年月初,DATE
1499,兩個月前,DATE
1499,英特爾,ORG
1499,上周,DATE
1499,百分百,PERCENT
1499,英特爾,ORG
1499,美國能源部,ORG
1499,美元,MONEY
1499,喬治亞州,GPE
1499,美國,GPE
1499,貝森特日,PERSON
1499,聯準會,ORG
1499,川普,PERSON
1499,美股,NORP
1499,今天,DATE
1499,下周,DATE
1499,川普,PERSON
1500,哈爾濱工業大學,ORG
1500,美國,GPE
1500,大陸,GPE
1500,艾司摩爾,ORG
1500,數百家,CARDINAL
1500,中國大陸,GPE
1500,台灣,GPE
1500,數年,DATE
1500,新加坡畢盛資產管理,ORG
1500,黃國輝,PERSON
1500,台積電,ORG
1500,中國大陸,GPE
1500,台積電,ORG
1500,哈工,ORG
1500,克奈米,PERSON
1500,大陸,GPE
1500,哈工,ORG
1500,美國,GPE
1500,德國,NORP
1500,哈工,ORG
1500,大陸,GPE
1500,哈工,ORG
1500,第步,ORDINAL
1500,中國大陸,GPE
1500,歐,LOC
1500,美,GPE
1500,中國大陸,GPE
1500,兩,CARDINAL
1500,五年,DATE
1501,台積,ORG
1501,漲花旗,ORG
1501,美銀野村高盛,ORG
1501,崔馨方,PERSON
1501,七,CARDINAL
1501,花旗,ORG
1501,美銀野村高盛,ORG
1501,台積電,ORG
1501,台積電,ORG
1501,美銀野村高盛,ORG
1501,三家,CARDINAL
1501,高盛,ORG
1501,豐瑞穗,PERSON
1501,花旗,ORG
1501,元大摩,ORG
1501,元瑞穗,PERSON
1501,花旗,ORG
1501,陳佳儀,PERSON
1501,台積電年,ORG
1501,台積電,ORG
1501,未來五年,DATE
1501,台,GPE
1501,積電,ORG
1501,花旗,ORG
1501,台積電,ORG
1501,未來五年,DATE
1501,陳佳儀,PERSON
1501,至三年,DATE
1501,野村半導體,ORG
1501,鄭明宗,PERSON
1501,台積電,ORG
1501,台積電,ORG
1501,過年後,DATE
1501,台積電,ORG
1502,台積電,ORG
1502,年泡沫,EVENT
1502,周冠男,PERSON
1502,美股,NORP
1503,黃仁勳,PERSON
1503,緯創,ORG
1503,經濟日報,WORK_OF_ART
1503,林薏茹,PERSON
1503,鐘惠玲,PERSON
1503,吳康瑋,PERSON
1503,台北,GPE
1503,輝達,ORG
1503,黃仁勳,PERSON
1503,昨日,DATE
1503,緯創,ORG
1503,年夜,TIME
1503,輝達,PERSON
1503,緯創,ORG
1503,緯創湖口廠,ORG
1503,十,CARDINAL
1503,黃仁勳,PERSON
1503,休奎斯特,PERSON
1503,輝達,PERSON
1503,年後,DATE
1503,輝達,ORG
1503,輝達,PERSON
1503,緯創,ORG
1503,台灣,GPE
1503,黃仁勳,PERSON
1503,輝達,ORG
1503,緯創,ORG
1503,黃仁勳,PERSON
1503,緯創湖口廠二廠,ORG
1503,緯創,ORG
1503,農曆新年,DATE
1503,十,CARDINAL
1503,緯創,ORG
1503,林憲銘,PERSON
1503,去年,DATE
1503,台北國際電腦展,EVENT
1503,緯創,ORG
1503,林建勳,PERSON
1503,黃仁勳,PERSON
1503,緯創,ORG
1503,小年夜,TIME
1503,黃仁勳,PERSON
1503,林憲銘,PERSON
1503,緯創,ORG
1503,輝達,ORG
1503,黃仁勳,PERSON
1503,台灣,GPE
1503,黃仁勳,PERSON
1503,台灣,GPE
1503,緯創,ORG
1503,林憲銘,PERSON
1503,緯創,ORG
1503,黃仁勳,PERSON
1503,緯創,ORG
1503,二,CARDINAL
1503,輝達台灣分公司,ORG
1503,今年,DATE
1503,輝達,PERSON
1503,黃仁勳,PERSON
1503,臺灣,GPE
1503,台灣,GPE
1503,張忠謀,PERSON
1503,黃仁勳,PERSON
1503,英文,LANGUAGE
1503,張忠謀,PERSON
1503,黃仁勳,PERSON
1503,台積電,ORG
1503,張忠,PERSON
1503,近日,DATE
1503,黃仁勳,PERSON
1503,台中,GPE
1503,黃仁勳,PERSON
1503,整年,DATE
1503,下年,DATE
1503,去年,DATE
1504,黃仁勳,PERSON
1504,台灣,GPE
1504,魏哲家,PERSON
1504,劉揚偉,PERSON
1504,經濟日報,ORG
1504,黃晶琳,PERSON
1504,台北,GPE
1504,輝達,ORG
1504,黃仁勳,PERSON
1504,中午,TIME
1504,古早味餐廳,ORG
1504,台積電,ORG
1504,魏哲家,PERSON
1504,鴻海,ORG
1504,劉揚偉,PERSON
1504,廣達,ORG
1504,林百里,PERSON
1504,五,CARDINAL
1504,哥,GPE
1504,黃仁勳,PERSON
1504,台積電,ORG
1504,魏哲家,PERSON
1504,鴻海,PERSON
1504,劉揚偉,PERSON
1504,廣達,ORG
1504,林百里,PERSON
1504,陳俊聖,PERSON
1504,童子賢,PERSON
1504,英業達,PERSON
1504,葉力誠,PERSON
1504,緯穎,PERSON
1504,洪麗寗,PERSON
1504,鴻海旗,PERSON
1504,富聯,ORG
1504,鄭弘孟矽品,ORG
1504,蔡祺文,PERSON
1504,廣達,PERSON
1504,梁次震,PERSON
1504,徐祥華碩,PERSON
1504,胡書賓,PERSON
1504,英業達,ORG
1504,蔡枝安,PERSON
1504,李宜泰,PERSON
1504,英宇華擎,ORG
1504,許隆倫,PERSON
1504,日前,DATE
1504,黃仁勳,PERSON
1504,來年,DATE
1504,今年,DATE
1504,台北國際電腦展,EVENT
1504,黃仁勳,PERSON
1504,魏哲家,PERSON
1504,台積電,ORG
1504,台積電團隊,ORG
1504,來年,DATE
1504,去年,DATE
1504,仁寶,ORG
1504,今年,DATE
1504,今年,DATE
1504,阿寶,PERSON
1505,黃仁勳,PERSON
1505,台家工廠,ORG
1505,小時,TIME
1505,明年,DATE
1505,孫嘉君,PERSON
1505,輝達,ORG
1505,黃仁勳,PERSON
1505,月日,DATE
1505,昨日,DATE
1505,日月光,ORG
1505,矽品潭科,ORG
1505,中午,TIME
1505,台積電,ORG
1505,魏哲家,PERSON
1505,緯創,ORG
1505,輝達台,PERSON
1505,輝達,ORG
1505,月日,DATE
1505,南港展覽館,FAC
1505,黃仁勳,PERSON
1505,輝達,PERSON
1505,台灣,GPE
1505,台積電,ORG
1505,來年,DATE
1505,黃仁勳,PERSON
1505,台灣,GPE
1505,黃仁勳,PERSON
1505,今天,DATE
1505,台灣,NORP
1505,黃仁勳,PERSON
1505,台積電,ORG
1505,張忠謀,PERSON
1505,黃仁勳,PERSON
1505,今天,DATE
1505,中午,TIME
1505,台積電,ORG
1505,魏哲家,PERSON
1505,魏哲家,PERSON
1505,兩,CARDINAL
1505,文華東方酒店,FAC
1505,黃仁勳,PERSON
1505,台積電,ORG
1505,輝達,PERSON
1505,台積電,ORG
1505,台積電團隊,ORG
1505,年底,DATE
1505,張忠謀,PERSON
1505,黃仁勳,PERSON
1505,英文,LANGUAGE
1505,台積電,ORG
1505,黃仁勳,PERSON
1505,張忠謀,PERSON
1505,黃仁勳,PERSON
1505,台,GPE
1505,輝達,ORG
1505,黃仁勳,PERSON
1505,輝達,ORG
1505,明年,DATE
1505,台灣,GPE
1505,黃仁勳,PERSON
1505,美國,GPE
1505,拜登,PERSON
1505,川普,PERSON
1505,近幾週,DATE
1505,範,PERSON
1505,黃仁勳,PERSON
1505,川普,PERSON
1505,祝賀,PERSON
1505,川普,PERSON
1505,月日,DATE
1505,農曆新年,DATE
1505,黃仁勳,PERSON
1505,黃仁勳,PERSON
1505,台灣,GPE
1505,台灣,GPE
1505,台,GPE
1505,台,GPE
1505,黃仁勳,PERSON
1505,月底,DATE
1505,台北國際電腦展,EVENT
1505,去年,DATE
1505,輝達,PERSON
1505,台灣,GPE
1505,小時,TIME
1505,輝達,PERSON
1505,昨天,DATE
1506,鍾泓良,PERSON
1506,台北,GPE
1506,輝達,ORG
1506,黃仁勳,PERSON
1506,台灣,GPE
1506,第天,DATE
1506,今日,DATE
1506,台灣,GPE
1506,台積電鴻海緯創,ORG
1506,黃仁勳,PERSON
1506,今天,DATE
1506,事長,ORG
1506,同餐敘,PERSON
1506,台積電,ORG
1506,魏哲家宏碁,ORG
1506,陳俊聖鴻,PERSON
1506,劉揚偉,PERSON
1506,童子賢緯創,PERSON
1506,林建勳,PERSON
1506,英業達,PERSON
1506,葉力誠,PERSON
1506,廣達,ORG
1506,梁次震,PERSON
1506,華碩,ORG
1506,施崇棠,PERSON
1506,廣達,ORG
1506,林百里微星,PERSON
1506,徐祥矽品,ORG
1506,蔡祺文技嘉,ORG
1506,李宜泰,PERSON
1506,華擎,ORG
1506,許隆倫,PERSON
1506,黃仁勳,PERSON
1506,今天,DATE
1506,中午,TIME
1506,新年,DATE
1506,台灣,GPE
1506,今天,DATE
1506,輝達,ORG
1506,黃仁勳,PERSON
1506,黃仁勳,PERSON
1506,今天,DATE
1506,台灣,GPE
1506,台灣,GPE
1506,黃仁勳,PERSON
1506,第三,ORDINAL
1506,魏哲家,PERSON
1506,魏哲家,PERSON
1506,鴻海,PERSON
1506,劉揚偉,PERSON
1506,魏哲家,PERSON
1506,廣達,ORG
1506,林百里,PERSON
1506,第三,ORDINAL
1506,緯創,ORG
1506,林憲銘,PERSON
1506,第四,ORDINAL
1506,華碩,ORG
1506,施崇棠,PERSON
1507,中國大陸,GPE
1507,中國大陸,GPE
1507,華碩,ORG
1507,中國,GPE
1507,臺灣,GPE
1507,大陸人民,NORP
1507,大陸,GPE
1507,臺灣,NORP
1507,中國,GPE
1507,奧,PERSON
1507,臺積電,ORG
1507,張忠謀,PERSON
1507,蔡,PERSON
1507,臺積電,ORG
1507,台積電,ORG
1507,黃董,PERSON
1507,十月,DATE
1507,台積電,ORG
1507,黃董伸,PERSON
1507,維尼,PERSON
1508,新年,DATE
1508,黃仁勳,PERSON
1508,黃仁勳,PERSON
1508,台中機場,FAC
1508,台中矽品,ORG
1508,矽品,ORG
1508,矽品,ORG
1508,矽品,ORG
1508,蔡文祺,PERSON
1508,矽品,ORG
1508,輝達,PERSON
1508,黃仁勳,PERSON
1508,台積電,ORG
1508,矽品,ORG
1508,潭科場,FAC
1508,十倍,CARDINAL
1508,輝達,PERSON
1508,蔡文祺,PERSON
1508,仁勳,GPE
1508,仁勳,PERSON
1508,矽品,ORG
1508,林文伯,PERSON
1508,黃仁勳,PERSON
1508,台積電,ORG
1508,矽品,ORG
1508,黃仁勳,PERSON
1508,台灣,GPE
1508,影矽品,ORG
1508,黃仁勳,PERSON
1508,黃仁勳,PERSON
1508,聯合新聞網,ORG
1508,游振昇,PERSON
1508,陳秋雲,PERSON
1508,矽品,ORG
1508,今天,DATE
1508,輝達,ORG
1508,黃仁勳,PERSON
1508,矽品台中新廠,ORG
1508,黃仁勳,PERSON
1508,矽品,ORG
1508,台積電,ORG
1508,矽品,ORG
1508,蔡祺文,PERSON
1508,黃仁勳,PERSON
1508,黃仁勳,PERSON
1508,矽品,ORG
1508,日,GPE
1508,矽品,ORG
1508,台積電,ORG
1508,矽品,ORG
1508,今年,DATE
1508,前年,DATE
1508,兩,CARDINAL
1508,黃仁勳,PERSON
1508,今天,DATE
1508,潭科新廠,FAC
1508,蔡董,PERSON
1508,輝達,PERSON
1508,矽品,ORG
1508,蔡祺文,PERSON
1508,今天,DATE
1508,黃仁勳,PERSON
1508,黃仁勳,PERSON
1508,矽品,ORG
1508,矽品,ORG
1508,矽品,ORG
1508,矽品,ORG
1508,蔡祺文,PERSON
1508,潭科廠,ORG
1508,矽品,ORG
1508,潭科廠,ORG
1508,彰化二林,GPE
1508,雲林虎尾新廠,ORG
1508,今年,DATE
1508,斗六廠,ORG
1508,后里廠,ORG
1508,矽品,ORG
1508,台灣,GPE
1508,台灣,GPE
1509,三,CARDINAL
1509,美國,GPE
1509,美國,GPE
1509,年月,DATE
1509,美國,NORP
1509,台積電,ORG
1510,黃仁勳,PERSON
1510,美國隊,ORG
1510,中央社,ORG
1510,鍾榮峰,PERSON
1510,輝達,ORG
1510,黃仁勳,PERSON
1510,台,GPE
1510,台積電,ORG
1510,台灣,GPE
1510,美國隊,ORG
1510,黃仁勳,PERSON
1510,日中午,TIME
1510,台積電,ORG
1510,魏哲家,PERSON
1510,黃仁勳,PERSON
1510,輝,PERSON
1510,台積電,ORG
1510,黃仁勳,PERSON
1510,輝達,PERSON
1510,月初,DATE
1510,美國消費性電子展,EVENT
1510,美國,GPE
1510,億萬,CARDINAL
1510,馬斯克,PERSON
1510,特斯拉,ORG
1510,台灣,NORP
1510,台灣,GPE
1510,利茗,PRODUCT
1510,盟立上銀,ORG
1510,大宇隆,PERSON
1510,盟立,ORG
1510,盟英人,ORG
1510,今年,DATE
1510,今年,DATE
1510,東台集團,ORG
1510,嚴瑞雄,PERSON
1510,台灣,GPE
1510,嚴瑞雄,PERSON
1510,台灣,NORP
1510,美國隊,ORG
1510,盟立,ORG
1510,嚴瑞雄,PERSON
1510,台灣,GPE
1510,嚴瑞雄,PERSON
1510,台灣,GPE
1510,盟立,ORG
1510,魏家哲,PERSON
1510,美國,GPE
1511,中國,GPE
1511,中國,GPE
1511,台積電,ORG
1511,台積電,ORG
1511,二十年來,DATE
1511,台灣人,NORP
1511,中國,GPE
1511,台積電,ORG
1511,台積電,ORG
1511,三星代工,ORG
1511,中國,GPE
1511,台積電,ORG
1512,黃仁勳,PERSON
1512,今天,DATE
1512,上午,TIME
1512,台,GPE
1512,中央社,ORG
1512,鍾榮峰,PERSON
1512,輝達,ORG
1512,黃仁勳,PERSON
1512,今天,DATE
1512,清晨,TIME
1512,松山機場,FAC
1512,塵僕僕,PERSON
1512,台北國際電腦展會,EVENT
1512,台灣,GPE
1512,台語,LANGUAGE
1512,英語,LANGUAGE
1512,黃仁勳,PERSON
1512,台語,LANGUAGE
1512,松山機場,FAC
1512,黃仁勳,PERSON
1512,上午時分,TIME
1512,松山機場,FAC
1512,時分,TIME
1512,香港國際機場,FAC
1512,黃仁勳,PERSON
1512,台,GPE
1512,日中午,TIME
1512,台中清泉崗機場,FAC
1512,矽品潭子新廠,ORG
1512,第次,ORDINAL
1512,台中,GPE
1512,當日晚間,TIME
1512,黃仁勳,PERSON
1512,台中逢甲夜市,GPE
1512,黃仁勳,PERSON
1512,半小時,TIME
1512,當晚,TIME
1512,黃仁勳,PERSON
1512,台北,GPE
1512,台北,GPE
1512,上午,TIME
1512,當日上午,TIME
1512,輝達,PERSON
1512,台積電,ORG
1512,魏哲家,PERSON
1512,傍晚,TIME
1512,廠緯,PERSON
1512,輝達台灣分公司,ORG
1512,日中午,TIME
1512,黃仁勳,PERSON
1512,台北,GPE
1512,台菜餐廳,FAC
1512,台積電,ORG
1512,魏哲家,PERSON
1512,鴻海集團,ORG
1512,劉揚偉,PERSON
1512,廣達,ORG
1512,林百里,PERSON
1512,施崇棠,PERSON
1512,童子賢,PERSON
1512,黃仁勳,PERSON
1512,黃仁勳,PERSON
1512,昨天中午,TIME
1512,黃仁勳,PERSON
1512,當晚,TIME
1512,台積電,ORG
1512,張忠謀,PERSON
1512,大直,PERSON
1512,張淑芬,PERSON
1512,張忠謀,PERSON
1512,張忠謀,PERSON
1512,黃仁勳,PERSON
1512,通化夜市,GPE
1512,黃仁勳,PERSON
1512,深夜,TIME
1512,通化夜市,FAC
1512,黃,PERSON
1512,仁勳,PERSON
1512,黃仁勳,PERSON
1512,台,GPE
1512,台灣,GPE
1512,台灣,GPE
1512,黃仁勳,PERSON
1512,台灣,GPE
1512,輝達,ORG
1512,台灣,GPE
1512,厥偉,PERSON
1512,林淑媛,PERSON
1512,昨天中午,TIME
1512,摩里斯,FAC
1512,通化街,LOC
1512,通化街,LOC
1513,台積電,ORG
1513,中時新聞網,ORG
1513,吳美觀,PERSON
1513,台積電,ORG
1513,台積電,ORG
1513,三,CARDINAL
1513,台積電,ORG
1513,年底,DATE
1513,三,CARDINAL
1513,台積電,ORG
1513,台積電,ORG
1513,三,CARDINAL
1513,台積電,ORG
1513,台積電,ORG
1513,上個月,DATE
1513,台積電,ORG
1513,台積電,ORG
1513,三,CARDINAL
1513,台積電,ORG
1513,三爽,CARDINAL
1513,幾年,DATE
1513,三爽,CARDINAL
1513,兩,CARDINAL
1513,兩,CARDINAL
1514,台積,ORG
1514,韓國人,NORP
1514,三,CARDINAL
1514,歐,NORP
1514,美,NORP
1514,歐美,LOC
1514,亞洲,LOC
1514,韓國,GPE
1514,歐,LOC
1514,美,NORP
1514,東方國,GPE
1514,歐,NORP
1514,美,NORP
1515,台積,ORG
1515,經濟日報,WORK_OF_ART
1515,李孟珊,PERSON
1515,台北,GPE
1515,台積電,ORG
1515,代工廠,ORG
1515,台積電,ORG
1515,台積電,ORG
1515,超微,ORG
1515,台積電,ORG
1515,四,CARDINAL
1515,六,CARDINAL
1515,第二,ORDINAL
1515,四,CARDINAL
1515,三,CARDINAL
1515,輝達超微,ORG
1515,台積電,ORG
1515,日月光投控京元電,ORG
1515,台積電,ORG
1515,超微,ORG
1515,超微,ORG
1515,超微,ORG
1515,今年下半年,DATE
1515,台積電,ORG
1515,輝達,PERSON
1515,明年,DATE
1515,台積電,ORG
1515,四,CARDINAL
1515,六,CARDINAL
1515,台積電,ORG
1515,愛普,ORG
1515,台積電,ORG
1515,今天,DATE
1515,廿日,DATE
1515,年底,DATE
1516,億美元,MONEY
1516,高佳菁核,PERSON
1516,美,GPE
1516,川普日,PERSON
1516,台灣,GPE
1516,美國,GPE
1516,台積電,ORG
1516,美,GPE
1516,台積電,ORG
1516,黃仁昭,PERSON
1516,台積電,ORG
1516,川普,PERSON
1516,去年,DATE
1516,第季,DATE
1516,億美元,MONEY
1516,台幣億元,MONEY
1516,拜登,PERSON
1516,台積電,ORG
1516,億美元,MONEY
1516,新台幣,MONEY
1516,川普,PERSON
1516,台積電,ORG
1516,台積電,ORG
1516,黃仁昭,PERSON
1516,川普,PERSON
1516,黃仁昭,PERSON
1516,第季度,DATE
1516,億美元,MONEY
1516,亞利桑那州,GPE
1516,第季,DATE
1516,亞利桑那州,GPE
1516,兩,CARDINAL
1516,第家,ORDINAL
1516,台積電,ORG
1516,年月,DATE
1516,亞利桑那州,GPE
1516,億美元,MONEY
1516,新台幣兆,MONEY
1516,政府,ORG
1516,年月,DATE
1516,兩,CARDINAL
1516,近億,CARDINAL
1516,新台幣,MONEY
1516,美國,GPE
1516,中國,GPE
1516,川普,PERSON
1516,中國,GPE
1516,川普,PERSON
1516,共和黨,ORG
1516,眾議院,ORG
1516,白宮,FAC
1516,川普,PERSON
1516,美國,GPE
1516,川普,PERSON
1516,台灣,GPE
1516,美國,GPE
1516,華盛頓,GPE
1516,兩,CARDINAL
1516,川普,PERSON
1516,美國,GPE
1516,台積電,ORG
1516,二哥,ORDINAL
1516,這幾年,DATE
1516,整年,DATE
1516,美國,GPE
1516,南科廠,ORG
1516,美國廠,ORG
1517,台積電,ORG
1517,兩,CARDINAL
1517,邱馨儀,PERSON
1517,台積電,ORG
1517,南科,ORG
1517,三,CARDINAL
1517,兩,CARDINAL
1517,億元,MONEY
1517,台積電,ORG
1517,嘉科園區,LOC
1517,台積電,ORG
1517,八,CARDINAL
1517,南科,ORG
1517,六,CARDINAL
1517,南科管理局,ORG
1517,台積電,ORG
1517,台積電,ORG
1517,魏哲家,PERSON
1517,上周,DATE
1517,台積電,ORG
1517,輝達,ORG
1517,輝達,PERSON
1517,台積電,ORG
1517,輝達,ORG
1517,黃仁勳,PERSON
1517,台,GPE
1517,魏哲家,PERSON
1517,日前,DATE
1517,台積電,ORG
1517,南科,ORG
1517,三期,CARDINAL
1517,嘉科廠區,FAC
1517,嘉科新廠,ORG
1517,",億元",MONEY
1517,台積電,ORG
1517,南科,ORG
1517,三,CARDINAL
1517,",億元",MONEY
1517,魏哲家,PERSON
1517,南科,ORG
1517,三,CARDINAL
1517,二,CARDINAL
1517,台積電,ORG
1517,今年月中旬,DATE
1517,南科管理局,ORG
1517,第時間,ORDINAL
1517,台積電,ORG
1517,兩,CARDINAL
1517,南科,ORG
1517,三,CARDINAL
1517,台積電,ORG
1517,八,CARDINAL
1517,二,CARDINAL
1517,原本群創四廠,ORG
1517,二,CARDINAL
1517,嘉義,GPE
1517,二,CARDINAL
1517,兩,CARDINAL
1517,嘉義,GPE
1517,二,CARDINAL
1517,明年月,DATE
1517,南科,ORG
1517,三,CARDINAL
1517,台積電,ORG
1517,台積電,ORG
1517,南科,ORG
1517,南科,ORG
1517,三,CARDINAL
1517,二,CARDINAL
1517,兩,CARDINAL
1517,嘉義科學園區,LOC
1517,二,CARDINAL
1517,南科,ORG
1517,三,CARDINAL
1517,兩,CARDINAL
1517,屏東,GPE
1517,封裝廠,ORG
1517,南科,ORG
1517,三,CARDINAL
1517,台積電,ORG
1517,高雄台南嘉義,GPE
1517,三,CARDINAL
1518,馬斯克,PERSON
1518,英特爾台,ORG
1518,卓怡君,PERSON
1518,台北,GPE
1518,英特爾,ORG
1518,特斯拉,ORG
1518,馬斯,PERSON
1518,克,PERSON
1518,帕特爾,PERSON
1518,上週末,DATE
1518,馬斯克高通,ORG
1518,格羅方德,ORG
1518,海湖莊園,FAC
1518,英特爾,ORG
1518,英,GPE
1518,美國,GPE
1518,英特爾,ORG
1518,上週五,DATE
1518,台積電,ORG
1518,美國,GPE
1518,英特爾,ORG
1518,美國,GPE
1518,台積電,ORG
1518,台積電,ORG
1518,上週四,DATE
1518,今日,DATE
1518,台積電,ORG
1518,川普,PERSON
1518,馬斯克,PERSON
1518,英特爾,ORG
1518,米國華,PERSON
1518,馬斯克,PERSON
1518,美國,GPE
1519,台,GPE
1519,小台,ORG
1519,聯興,ORG
1519,椿晶彩科展宇,PERSON
1519,宏達電緯,ORG
1519,台積電,ORG
1519,世芯緯,PERSON
1519,鈞廣達,PERSON
1519,臺灣證券交易所臺灣期貨交易所,ORG
1519,中央社,ORG
1519,西川貴教,PERSON
1520,今天,DATE
1520,緯創,ORG
1520,日月光投控,ORG
1520,京元,ORG
1520,鴻海,ORG
1520,廣達,ORG
1520,華擎,ORG
1520,技嘉,ORG
1520,華碩,ORG
1520,緯穎,PERSON
1520,英業,ORG
1520,富士康,ORG
1520,台積電,ORG
1520,宏碁,ORG
1520,欣興,ORG
1520,仁寶,ORG
1520,仁寶,ORG
1521,新光金,ORG
1521,聯電,ORG
1521,中信,ORG
1521,中國,GPE
1521,復華富時,ORG
1521,鴻海,PERSON
1521,中信,ORG
1521,啟碁,ORG
1521,南亞科,ORG
1521,宏達電,ORG
1521,台積電,ORG
1521,華新,ORG
1521,興能高,PERSON
1521,鴻準,ORG
1521,中鋼,ORG
1521,中工,ORG
1521,和椿,PERSON
1521,神達,ORG
1521,台灣,GPE
1521,亞光,ORG
1521,泰金寶,PERSON
1521,日月光投控,ORG
1521,裕隆,ORG
1521,緯創,ORG
1521,玉山金,ORG
1521,元大,ORG
1521,元大,ORG
1521,台灣,GPE
1521,英業達,ORG
1521,元大航太防衛科技,ORG
1521,金寶,ORG
1521,廣宇,ORG
1521,國泰智能,ORG
1521,威盛,ORG
1521,燿華,ORG
1521,亞翔,ORG
1521,康舒,ORG
1521,晶彩科,ORG
1521,致茂,ORG
1521,新唐,PERSON
1521,錸德,ORG
1521,富邦,ORG
1521,矽統,ORG
1521,定穎投控,ORG
1521,光寶科,ORG
1521,群創,ORG
1521,凱,PERSON
1521,中信金,ORG
1521,台新金,ORG
1521,台塑,ORG
1521,長榮航,PERSON
1521,台化,ORG
1521,華航,ORG
1521,華邦,ORG
1521,中石化,ORG
1521,欣興,ORG
1521,南亞,LOC
1521,大同,GPE
1521,仁寶,ORG
1521,陽明,PERSON
1521,台塑化,ORG
1521,國泰金,ORG
1521,國泰費城半導體,ORG
1521,長榮,PERSON
1521,凱基,ORG
1521,美國,GPE
1521,兆豐金,ORG
1521,永豐金,ORG
1521,宏碁,ORG
1521,元大滬,PERSON
1521,華晶科,ORG
1521,遠東,GPE
1521,中磊,ORG
1521,廣達,ORG
1521,萬海,ORG
1521,亞泥,ORG
1521,台玻,ORG
1521,臺企銀,ORG
1521,旺宏,ORG
1521,中租,ORG
1521,元大,ORG
1521,台灣,NORP
1521,台中銀,ORG
1521,精成科,ORG
1521,友訊,ORG
1521,金像,ORG
1521,台灣,GPE
1521,聯成,ORG
1522,仁寶,ORG
1522,英業,ORG
1522,陳苓,PERSON
1522,仁寶,ORG
1522,英業,ORG
1522,路透,ORG
1522,川普日,PERSON
1522,白宮,ORG
1522,美國,GPE
1522,台灣,GPE
1522,仁寶,ORG
1522,伯納多羅,PERSON
1522,本月,DATE
1522,旺年會,ORG
1522,德州,GPE
1522,三,CARDINAL
1522,德州,GPE
1522,德州,GPE
1522,美國,GPE
1522,英業,ORG
1522,蔡枝安,PERSON
1522,本月,DATE
1522,蔡枝安,PERSON
1522,今天,DATE
1522,川普,PERSON
1522,川普,PERSON
